experiment_id,scenario,model_name,outer_fold,training_seed,metric,stored,recomputed,difference,match
S1,late_stage,cnn_bilstm,0,62,pr_auc_macro,0.9265881060497736,0.9265881060497736,0.0,True
S1,late_stage,cnn_bilstm,0,62,ece_top_label_equal_width_10,0.1323421644046902,0.13234216440469027,5.551115123125783e-17,True
S1,late_stage,cnn_bilstm,0,72,accuracy,0.84375,0.84375,0.0,True
S1,late_stage,cnn_bilstm,0,72,macro_f1,0.8632850241545894,0.8632850241545894,0.0,True
S1,late_stage,cnn_bilstm,0,72,weighted_f1,0.84549365942029,0.84549365942029,0.0,True
S1,late_stage,cnn_bilstm,0,72,balanced_accuracy,0.8600870455709164,0.8600870455709164,0.0,True
S1,late_stage,cnn_bilstm,0,72,quadratic_weighted_kappa,0.8445847498785819,0.8445847498785819,0.0,True
S1,late_stage,cnn_bilstm,0,72,ordinal_mae,0.15625,0.15625,0.0,True
S1,late_stage,cnn_bilstm,0,72,brier_score,0.1982472162701261,0.19824721627012615,5.551115123125783e-17,True
S1,late_stage,cnn_bilstm,0,72,pr_auc_macro,0.951394992193784,0.9513949921937841,1.1102230246251565e-16,True
S1,late_stage,cnn_bilstm,0,72,ece_top_label_equal_width_10,0.0714174238964915,0.07141742389649153,2.7755575615628914e-17,True
S1,late_stage,cnn_bilstm,0,82,accuracy,0.859375,0.859375,0.0,True
S1,late_stage,cnn_bilstm,0,82,macro_f1,0.8726867335562988,0.8726867335562988,0.0,True
S1,late_stage,cnn_bilstm,0,82,weighted_f1,0.8591555183946489,0.8591555183946489,0.0,True
S1,late_stage,cnn_bilstm,0,82,balanced_accuracy,0.8605990783410138,0.8605990783410138,0.0,True
S1,late_stage,cnn_bilstm,0,82,quadratic_weighted_kappa,0.8518518518518519,0.8518518518518519,0.0,True
S1,late_stage,cnn_bilstm,0,82,ordinal_mae,0.140625,0.140625,0.0,True
S1,late_stage,cnn_bilstm,0,82,brier_score,0.1816274571504794,0.1816274571504794,0.0,True
S1,late_stage,cnn_bilstm,0,82,pr_auc_macro,0.9562597213665333,0.9562597213665333,0.0,True
S1,late_stage,cnn_bilstm,0,82,ece_top_label_equal_width_10,0.0545847117900848,0.05458471179008486,6.245004513516506e-17,True
S1,late_stage,cnn_bilstm,1,42,accuracy,0.8253968253968254,0.8253968253968254,0.0,True
S1,late_stage,cnn_bilstm,1,42,macro_f1,0.8235673930589185,0.8235673930589185,0.0,True
S1,late_stage,cnn_bilstm,1,42,weighted_f1,0.8255044390637613,0.8255044390637613,0.0,True
S1,late_stage,cnn_bilstm,1,42,balanced_accuracy,0.8301587301587302,0.8301587301587302,0.0,True
S1,late_stage,cnn_bilstm,1,42,quadratic_weighted_kappa,0.8300220750551877,0.8300220750551877,0.0,True
S1,late_stage,cnn_bilstm,1,42,ordinal_mae,0.1746031746031746,0.1746031746031746,0.0,True
S1,late_stage,cnn_bilstm,1,42,brier_score,0.2586503534967025,0.25865035349670257,5.551115123125783e-17,True
S1,late_stage,cnn_bilstm,1,42,pr_auc_macro,0.8946957492987145,0.8946957492987145,0.0,True
S1,late_stage,cnn_bilstm,1,42,ece_top_label_equal_width_10,0.1061552535919915,0.10615525359199159,8.326672684688674e-17,True
S1,late_stage,cnn_bilstm,1,52,accuracy,0.8095238095238095,0.8095238095238095,0.0,True
S1,late_stage,cnn_bilstm,1,52,macro_f1,0.8077702702702704,0.8077702702702704,0.0,True
S1,late_stage,cnn_bilstm,1,52,weighted_f1,0.8095559845559847,0.8095559845559847,0.0,True
S1,late_stage,cnn_bilstm,1,52,balanced_accuracy,0.8047619047619049,0.8047619047619049,0.0,True
S1,late_stage,cnn_bilstm,1,52,quadratic_weighted_kappa,0.8037383177570093,0.8037383177570093,0.0,True
S1,late_stage,cnn_bilstm,1,52,ordinal_mae,0.1904761904761904,0.19047619047619047,5.551115123125783e-17,True
S1,late_stage,cnn_bilstm,1,52,brier_score,0.2499933776829916,0.2499933776829916,0.0,True
S1,late_stage,cnn_bilstm,1,52,pr_auc_macro,0.9155136837019988,0.9155136837019988,0.0,True
S1,late_stage,cnn_bilstm,1,52,ece_top_label_equal_width_10,0.1303366299659486,0.13033662996594866,5.551115123125783e-17,True
S1,late_stage,cnn_bilstm,1,62,accuracy,0.8253968253968254,0.8253968253968254,0.0,True
S1,late_stage,cnn_bilstm,1,62,macro_f1,0.8075543335951819,0.8075543335951819,0.0,True
S1,late_stage,cnn_bilstm,1,62,weighted_f1,0.821694160775072,0.821694160775072,0.0,True
S1,late_stage,cnn_bilstm,1,62,balanced_accuracy,0.7753968253968254,0.7753968253968254,0.0,True
S1,late_stage,cnn_bilstm,1,62,quadratic_weighted_kappa,0.8020565552699229,0.8020565552699229,0.0,True
S1,late_stage,cnn_bilstm,1,62,ordinal_mae,0.1746031746031746,0.1746031746031746,0.0,True
S1,late_stage,cnn_bilstm,1,62,brier_score,0.2614584095789071,0.2614584095789071,0.0,True
S1,late_stage,cnn_bilstm,1,62,pr_auc_macro,0.9168360287338284,0.9168360287338285,1.1102230246251565e-16,True
S1,late_stage,cnn_bilstm,1,62,ece_top_label_equal_width_10,0.0829611231410313,0.08296112314103139,9.71445146547012e-17,True
S1,late_stage,cnn_bilstm,1,72,accuracy,0.8253968253968254,0.8253968253968254,0.0,True
S1,late_stage,cnn_bilstm,1,72,macro_f1,0.824971124971125,0.824971124971125,0.0,True
S1,late_stage,cnn_bilstm,1,72,weighted_f1,0.8246048246048246,0.8246048246048246,0.0,True
S1,late_stage,cnn_bilstm,1,72,balanced_accuracy,0.815873015873016,0.815873015873016,0.0,True
S1,late_stage,cnn_bilstm,1,72,quadratic_weighted_kappa,0.8162291169451075,0.8162291169451075,0.0,True
S1,late_stage,cnn_bilstm,1,72,ordinal_mae,0.1746031746031746,0.1746031746031746,0.0,True
S1,late_stage,cnn_bilstm,1,72,brier_score,0.2265283455201014,0.22652834552010148,8.326672684688674e-17,True
S1,late_stage,cnn_bilstm,1,72,pr_auc_macro,0.939014164043383,0.939014164043383,0.0,True
S1,late_stage,cnn_bilstm,1,72,ece_top_label_equal_width_10,0.0991084632419404,0.09910846324194048,6.938893903907228e-17,True
S1,late_stage,cnn_bilstm,1,82,accuracy,0.9047619047619048,0.9047619047619048,0.0,True
S1,late_stage,cnn_bilstm,1,82,macro_f1,0.8968253968253969,0.8968253968253969,0.0,True
S1,late_stage,cnn_bilstm,1,82,weighted_f1,0.9029478458049888,0.9029478458049887,1.1102230246251565e-16,True
S1,late_stage,cnn_bilstm,1,82,balanced_accuracy,0.8833333333333333,0.8833333333333333,0.0,True
S1,late_stage,cnn_bilstm,1,82,quadratic_weighted_kappa,0.9027777777777778,0.9027777777777778,0.0,True
S1,late_stage,cnn_bilstm,1,82,ordinal_mae,0.0952380952380952,0.09523809523809523,2.7755575615628914e-17,True
S1,late_stage,cnn_bilstm,1,82,brier_score,0.2060283699401581,0.20602836994015813,2.7755575615628914e-17,True
S1,late_stage,cnn_bilstm,1,82,pr_auc_macro,0.9397000472205564,0.9397000472205564,0.0,True
S1,late_stage,cnn_bilstm,1,82,ece_top_label_equal_width_10,0.0792576651724557,0.07925766517245579,9.71445146547012e-17,True
S1,late_stage,cnn_bilstm,2,42,accuracy,0.8412698412698413,0.8412698412698413,0.0,True
S1,late_stage,cnn_bilstm,2,42,macro_f1,0.8380952380952381,0.8380952380952381,0.0,True
S1,late_stage,cnn_bilstm,2,42,weighted_f1,0.838095238095238,0.838095238095238,0.0,True
S1,late_stage,cnn_bilstm,2,42,balanced_accuracy,0.8175301401107853,0.8175301401107853,0.0,True
S1,late_stage,cnn_bilstm,2,42,quadratic_weighted_kappa,0.8172853828306265,0.8172853828306265,0.0,True
S1,late_stage,cnn_bilstm,2,42,ordinal_mae,0.1587301587301587,0.15873015873015872,2.7755575615628914e-17,True
S1,late_stage,cnn_bilstm,2,42,brier_score,0.2261598545561948,0.22615985455619478,2.7755575615628914e-17,True
S1,late_stage,cnn_bilstm,2,42,pr_auc_macro,0.951951087209232,0.951951087209232,0.0,True
S1,late_stage,cnn_bilstm,2,42,ece_top_label_equal_width_10,0.0644617496974884,0.06446174969748841,1.3877787807814457e-17,True
S1,late_stage,cnn_bilstm,2,52,accuracy,0.7936507936507936,0.7936507936507936,0.0,True
S1,late_stage,cnn_bilstm,2,52,macro_f1,0.7930314009661835,0.7930314009661835,0.0,True
S1,late_stage,cnn_bilstm,2,52,weighted_f1,0.7821733379342076,0.7821733379342076,0.0,True
S1,late_stage,cnn_bilstm,2,52,balanced_accuracy,0.8090117767537123,0.8090117767537123,0.0,True
S1,late_stage,cnn_bilstm,2,52,quadratic_weighted_kappa,0.7756778964667215,0.7756778964667215,0.0,True
S1,late_stage,cnn_bilstm,2,52,ordinal_mae,0.2063492063492063,0.20634920634920634,2.7755575615628914e-17,True
S1,late_stage,cnn_bilstm,2,52,brier_score,0.3051592888331207,0.3051592888331207,0.0,True
S1,late_stage,cnn_bilstm,2,52,pr_auc_macro,0.9211708131159516,0.9211708131159515,1.1102230246251565e-16,True
S1,late_stage,cnn_bilstm,2,52,ece_top_label_equal_width_10,0.0523918545435345,0.05239185454353453,3.469446951953614e-17,True
S1,late_stage,cnn_bilstm,2,62,accuracy,0.7301587301587301,0.7301587301587301,0.0,True
S1,late_stage,cnn_bilstm,2,62,macro_f1,0.7318982590392054,0.7318982590392054,0.0,True
S1,late_stage,cnn_bilstm,2,62,weighted_f1,0.7337449346034907,0.7337449346034907,0.0,True
S1,late_stage,cnn_bilstm,2,62,balanced_accuracy,0.7762416794674859,0.7762416794674859,0.0,True
S1,late_stage,cnn_bilstm,2,62,quadratic_weighted_kappa,0.747107438016529,0.747107438016529,0.0,True
S1,late_stage,cnn_bilstm,2,62,ordinal_mae,0.2698412698412698,0.2698412698412698,0.0,True
S1,late_stage,cnn_bilstm,2,62,brier_score,0.3201916813138946,0.3201916813138946,0.0,True
S1,late_stage,cnn_bilstm,2,62,pr_auc_macro,0.8949797734501047,0.8949797734501047,0.0,True
S1,late_stage,cnn_bilstm,2,62,ece_top_label_equal_width_10,0.0773299180326007,0.07732991803260077,6.938893903907228e-17,True
S1,late_stage,cnn_bilstm,2,72,accuracy,0.8571428571428571,0.8571428571428571,0.0,True
S1,late_stage,cnn_bilstm,2,72,macro_f1,0.8562271062271063,0.8562271062271063,0.0,True
S1,late_stage,cnn_bilstm,2,72,weighted_f1,0.8569248212105355,0.8569248212105355,0.0,True
S1,late_stage,cnn_bilstm,2,72,balanced_accuracy,0.8436438113857468,0.8436438113857468,0.0,True
S1,late_stage,cnn_bilstm,2,72,quadratic_weighted_kappa,0.8452088452088452,0.8452088452088452,0.0,True
S1,late_stage,cnn_bilstm,2,72,ordinal_mae,0.1428571428571428,0.14285714285714285,5.551115123125783e-17,True
S1,late_stage,cnn_bilstm,2,72,brier_score,0.206437277493724,0.20643727749372404,2.7755575615628914e-17,True
S1,late_stage,cnn_bilstm,2,72,pr_auc_macro,0.9545390569352912,0.9545390569352912,0.0,True
S1,late_stage,cnn_bilstm,2,72,ece_top_label_equal_width_10,0.0687698721885681,0.0687698721885681,0.0,True
S1,late_stage,cnn_bilstm,2,82,accuracy,0.8571428571428571,0.8571428571428571,0.0,True
S1,late_stage,cnn_bilstm,2,82,macro_f1,0.8595520421607379,0.8595520421607379,0.0,True
S1,late_stage,cnn_bilstm,2,82,weighted_f1,0.8532781228433403,0.8532781228433403,0.0,True
S1,late_stage,cnn_bilstm,2,82,balanced_accuracy,0.8478331704138156,0.8478331704138156,0.0,True
S1,late_stage,cnn_bilstm,2,82,quadratic_weighted_kappa,0.8394222599830077,0.8394222599830077,0.0,True
S1,late_stage,cnn_bilstm,2,82,ordinal_mae,0.1428571428571428,0.14285714285714285,5.551115123125783e-17,True
S1,late_stage,cnn_bilstm,2,82,brier_score,0.2115664786770873,0.2115664786770873,0.0,True
S1,late_stage,cnn_bilstm,2,82,pr_auc_macro,0.9526582943212436,0.9526582943212437,1.1102230246251565e-16,True
S1,late_stage,cnn_bilstm,2,82,ece_top_label_equal_width_10,0.0767248121518937,0.07672481215189371,1.3877787807814457e-17,True
S1,late_stage,cnn_bilstm,3,42,accuracy,0.873015873015873,0.873015873015873,0.0,True
S1,late_stage,cnn_bilstm,3,42,macro_f1,0.8527429685324422,0.8527429685324422,0.0,True
S1,late_stage,cnn_bilstm,3,42,weighted_f1,0.8698757475699832,0.8698757475699832,0.0,True
S1,late_stage,cnn_bilstm,3,42,balanced_accuracy,0.8152958152958153,0.8152958152958153,0.0,True
S1,late_stage,cnn_bilstm,3,42,quadratic_weighted_kappa,0.8485576923076923,0.8485576923076923,0.0,True
S1,late_stage,cnn_bilstm,3,42,ordinal_mae,0.1269841269841269,0.12698412698412698,8.326672684688674e-17,True
S1,late_stage,cnn_bilstm,3,42,brier_score,0.2222315266486428,0.22223152664864274,5.551115123125783e-17,True
S1,late_stage,cnn_bilstm,3,42,pr_auc_macro,0.9659770419451263,0.9659770419451265,1.1102230246251565e-16,True
S1,late_stage,cnn_bilstm,3,42,ece_top_label_equal_width_10,0.1392902107465834,0.13929021074658346,5.551115123125783e-17,True
S1,late_stage,cnn_bilstm,3,52,accuracy,0.7619047619047619,0.7619047619047619,0.0,True
S1,late_stage,cnn_bilstm,3,52,macro_f1,0.6506410256410257,0.6506410256410257,0.0,True
S1,late_stage,cnn_bilstm,3,52,weighted_f1,0.723901098901099,0.723901098901099,0.0,True
S1,late_stage,cnn_bilstm,3,52,balanced_accuracy,0.6627565982404692,0.6627565982404692,0.0,True
S1,late_stage,cnn_bilstm,3,52,quadratic_weighted_kappa,0.7173197726592881,0.7173197726592881,0.0,True
S1,late_stage,cnn_bilstm,3,52,ordinal_mae,0.238095238095238,0.23809523809523808,8.326672684688674e-17,True
S1,late_stage,cnn_bilstm,3,52,brier_score,0.2902532414861122,0.2902532414861122,0.0,True
S1,late_stage,cnn_bilstm,3,52,pr_auc_macro,0.9453442072645446,0.9453442072645446,0.0,True
S1,late_stage,cnn_bilstm,3,52,ece_top_label_equal_width_10,0.0827700590330457,0.08277005903304571,1.3877787807814457e-17,True
S1,late_stage,cnn_bilstm,3,62,accuracy,0.873015873015873,0.873015873015873,0.0,True
S1,late_stage,cnn_bilstm,3,62,macro_f1,0.8539562289562289,0.8539562289562289,0.0,True
S1,late_stage,cnn_bilstm,3,62,weighted_f1,0.8693883277216611,0.8693883277216611,0.0,True
S1,late_stage,cnn_bilstm,3,62,balanced_accuracy,0.8306567983987337,0.8306567983987337,0.0,True
S1,late_stage,cnn_bilstm,3,62,quadratic_weighted_kappa,0.8594534300055773,0.8594534300055773,0.0,True
S1,late_stage,cnn_bilstm,3,62,ordinal_mae,0.1269841269841269,0.12698412698412698,8.326672684688674e-17,True
S1,late_stage,cnn_bilstm,3,62,brier_score,0.2092749886091326,0.20927498860913266,5.551115123125783e-17,True
S1,late_stage,cnn_bilstm,3,62,pr_auc_macro,0.9638180728491492,0.9638180728491493,1.1102230246251565e-16,True
S1,late_stage,cnn_bilstm,3,62,ece_top_label_equal_width_10,0.1302801909900846,0.13028019099008467,8.326672684688674e-17,True
S1,late_stage,cnn_bilstm,3,72,accuracy,0.7936507936507936,0.7936507936507936,0.0,True
S1,late_stage,cnn_bilstm,3,72,macro_f1,0.7339947089947089,0.7339947089947089,0.0,True
S1,late_stage,cnn_bilstm,3,72,weighted_f1,0.7753149407911313,0.7753149407911313,0.0,True
S1,late_stage,cnn_bilstm,3,72,balanced_accuracy,0.7233626588465297,0.7233626588465297,0.0,True
S1,late_stage,cnn_bilstm,3,72,quadratic_weighted_kappa,0.7666001709888857,0.7666001709888857,0.0,True
S1,late_stage,cnn_bilstm,3,72,ordinal_mae,0.2063492063492063,0.20634920634920634,2.7755575615628914e-17,True
S1,late_stage,cnn_bilstm,3,72,brier_score,0.248079019149103,0.24807901914910305,5.551115123125783e-17,True
S1,late_stage,cnn_bilstm,3,72,pr_auc_macro,0.9584596906249626,0.9584596906249626,0.0,True
S1,late_stage,cnn_bilstm,3,72,ece_top_label_equal_width_10,0.0902715751102992,0.09027157511029923,4.163336342344337e-17,True
S1,late_stage,cnn_bilstm,3,82,accuracy,0.8253968253968254,0.8253968253968254,0.0,True
S1,late_stage,cnn_bilstm,3,82,macro_f1,0.7594150459822101,0.7594150459822101,0.0,True
S1,late_stage,cnn_bilstm,3,82,weighted_f1,0.8074289447423775,0.8074289447423775,0.0,True
S1,late_stage,cnn_bilstm,3,82,balanced_accuracy,0.7397477074896429,0.7397477074896429,0.0,True
S1,late_stage,cnn_bilstm,3,82,quadratic_weighted_kappa,0.7923284387174109,0.7923284387174109,0.0,True
S1,late_stage,cnn_bilstm,3,82,ordinal_mae,0.1746031746031746,0.1746031746031746,0.0,True
S1,late_stage,cnn_bilstm,3,82,brier_score,0.2390374660204775,0.2390374660204775,0.0,True
S1,late_stage,cnn_bilstm,3,82,pr_auc_macro,0.9465619949069014,0.9465619949069014,0.0,True
S1,late_stage,cnn_bilstm,3,82,ece_top_label_equal_width_10,0.0717467372379605,0.07174673723796053,2.7755575615628914e-17,True
S1,late_stage,cnn_bilstm,4,42,accuracy,0.8095238095238095,0.8095238095238095,0.0,True
S1,late_stage,cnn_bilstm,4,42,macro_f1,0.8064923582164961,0.8064923582164961,0.0,True
S1,late_stage,cnn_bilstm,4,42,weighted_f1,0.8088862423837794,0.8088862423837794,0.0,True
S1,late_stage,cnn_bilstm,4,42,balanced_accuracy,0.8250896057347671,0.8250896057347671,0.0,True
S1,late_stage,cnn_bilstm,4,42,quadratic_weighted_kappa,0.8180943214629451,0.8180943214629451,0.0,True
S1,late_stage,cnn_bilstm,4,42,ordinal_mae,0.1904761904761904,0.19047619047619047,5.551115123125783e-17,True
S1,late_stage,cnn_bilstm,4,42,brier_score,0.2665106370399741,0.2665106370399741,0.0,True
S1,late_stage,cnn_bilstm,4,42,pr_auc_macro,0.9157389228777632,0.9157389228777632,0.0,True
S1,late_stage,cnn_bilstm,4,42,ece_top_label_equal_width_10,0.1042723211031111,0.10427232110311116,5.551115123125783e-17,True
S1,late_stage,cnn_bilstm,4,52,accuracy,0.746031746031746,0.746031746031746,0.0,True
S1,late_stage,cnn_bilstm,4,52,macro_f1,0.7461412151067325,0.7461412151067325,0.0,True
S1,late_stage,cnn_bilstm,4,52,weighted_f1,0.7463445148174213,0.7463445148174213,0.0,True
S1,late_stage,cnn_bilstm,4,52,balanced_accuracy,0.7702508960573478,0.7702508960573478,0.0,True
S1,late_stage,cnn_bilstm,4,52,quadratic_weighted_kappa,0.7611374407582938,0.7611374407582938,0.0,True
S1,late_stage,cnn_bilstm,4,52,ordinal_mae,0.2539682539682539,0.25396825396825395,5.551115123125783e-17,True
S1,late_stage,cnn_bilstm,4,52,brier_score,0.386344443663706,0.386344443663706,0.0,True
S1,late_stage,cnn_bilstm,4,52,pr_auc_macro,0.8967809205501668,0.8967809205501668,0.0,True
S1,late_stage,cnn_bilstm,4,52,ece_top_label_equal_width_10,0.1788330915428343,0.17883309154283433,2.7755575615628914e-17,True
S1,late_stage,cnn_bilstm,4,62,accuracy,0.7777777777777778,0.7777777777777778,0.0,True
S1,late_stage,cnn_bilstm,4,62,macro_f1,0.7714814814814815,0.7714814814814815,0.0,True
S1,late_stage,cnn_bilstm,4,62,weighted_f1,0.7742680776014109,0.7742680776014109,0.0,True
S1,late_stage,cnn_bilstm,4,62,balanced_accuracy,0.7924731182795699,0.7924731182795699,0.0,True
S1,late_stage,cnn_bilstm,4,62,quadratic_weighted_kappa,0.7908961593172119,0.7908961593172119,0.0,True
S1,late_stage,cnn_bilstm,4,62,ordinal_mae,0.2222222222222222,0.2222222222222222,0.0,True
S1,late_stage,cnn_bilstm,4,62,brier_score,0.2776262366695049,0.2776262366695049,0.0,True
S1,late_stage,cnn_bilstm,4,62,pr_auc_macro,0.9101986262257324,0.9101986262257324,0.0,True
S1,late_stage,cnn_bilstm,4,62,ece_top_label_equal_width_10,0.0673865789458865,0.06738657894588654,4.163336342344337e-17,True
S1,late_stage,cnn_bilstm,4,72,accuracy,0.7936507936507936,0.7936507936507936,0.0,True
S1,late_stage,cnn_bilstm,4,72,macro_f1,0.7969864274212101,0.7969864274212101,0.0,True
S1,late_stage,cnn_bilstm,4,72,weighted_f1,0.7918980796827588,0.7918980796827588,0.0,True
S1,late_stage,cnn_bilstm,4,72,balanced_accuracy,0.7677419354838709,0.7677419354838709,0.0,True
S1,late_stage,cnn_bilstm,4,72,quadratic_weighted_kappa,0.7645875251509054,0.7645875251509054,0.0,True
S1,late_stage,cnn_bilstm,4,72,ordinal_mae,0.2063492063492063,0.20634920634920634,2.7755575615628914e-17,True
S1,late_stage,cnn_bilstm,4,72,brier_score,0.3609291891005939,0.36092918910059396,5.551115123125783e-17,True
S1,late_stage,cnn_bilstm,4,72,pr_auc_macro,0.8945614892490307,0.8945614892490307,0.0,True
S1,late_stage,cnn_bilstm,4,72,ece_top_label_equal_width_10,0.1882035940412491,0.1882035940412491,0.0,True
S1,late_stage,cnn_bilstm,4,82,accuracy,0.8412698412698413,0.8412698412698413,0.0,True
S1,late_stage,cnn_bilstm,4,82,macro_f1,0.8443539456292645,0.8443539456292645,0.0,True
S1,late_stage,cnn_bilstm,4,82,weighted_f1,0.8417444497178717,0.8417444497178717,0.0,True
S1,late_stage,cnn_bilstm,4,82,balanced_accuracy,0.8295698924731183,0.8295698924731183,0.0,True
S1,late_stage,cnn_bilstm,4,82,quadratic_weighted_kappa,0.8345588235294118,0.8345588235294118,0.0,True
S1,late_stage,cnn_bilstm,4,82,ordinal_mae,0.1587301587301587,0.15873015873015872,2.7755575615628914e-17,True
S1,late_stage,cnn_bilstm,4,82,brier_score,0.3902720503327312,0.3902720503327312,0.0,True
S1,late_stage,cnn_bilstm,4,82,pr_auc_macro,0.9072594535786348,0.9072594535786349,1.1102230246251565e-16,True
S1,late_stage,cnn_bilstm,4,82,ece_top_label_equal_width_10,0.2873767481909858,0.2873767481909858,0.0,True
S2,late_stage,cnn_bilstm,0,42,accuracy,0.828125,0.828125,0.0,True
S2,late_stage,cnn_bilstm,0,42,macro_f1,0.8337899011093626,0.8337899011093626,0.0,True
S2,late_stage,cnn_bilstm,0,42,weighted_f1,0.8263227108468846,0.8263227108468846,0.0,True
S2,late_stage,cnn_bilstm,0,42,balanced_accuracy,0.8663594470046082,0.8663594470046082,0.0,True
S2,late_stage,cnn_bilstm,0,42,quadratic_weighted_kappa,0.8412984670874661,0.8412984670874661,0.0,True
S2,late_stage,cnn_bilstm,0,42,ordinal_mae,0.171875,0.171875,0.0,True
S2,late_stage,cnn_bilstm,0,42,brier_score,0.2195203540973724,0.2195203540973724,0.0,True
S2,late_stage,cnn_bilstm,0,42,pr_auc_macro,0.9491073059282268,0.9491073059282268,0.0,True
S2,late_stage,cnn_bilstm,0,42,ece_top_label_equal_width_10,0.0538278566673397,0.053827856667339774,7.632783294297951e-17,True
S2,late_stage,cnn_bilstm,0,52,accuracy,0.796875,0.796875,0.0,True
S2,late_stage,cnn_bilstm,0,52,macro_f1,0.7856868948327103,0.7856868948327103,0.0,True
S2,late_stage,cnn_bilstm,0,52,weighted_f1,0.7927429357204485,0.7927429357204485,0.0,True
S2,late_stage,cnn_bilstm,0,52,balanced_accuracy,0.7699692780337942,0.7699692780337942,0.0,True
S2,late_stage,cnn_bilstm,0,52,quadratic_weighted_kappa,0.7881873727087576,0.7881873727087576,0.0,True
S2,late_stage,cnn_bilstm,0,52,ordinal_mae,0.203125,0.203125,0.0,True
S2,late_stage,cnn_bilstm,0,52,brier_score,0.2960712680404831,0.29607126804048306,5.551115123125783e-17,True
S2,late_stage,cnn_bilstm,0,52,pr_auc_macro,0.9268999862396528,0.9268999862396528,0.0,True
S2,late_stage,cnn_bilstm,0,52,ece_top_label_equal_width_10,0.0560935875400901,0.0560935875400901,0.0,True
S2,late_stage,cnn_bilstm,0,62,accuracy,0.875,0.875,0.0,True
S2,late_stage,cnn_bilstm,0,62,macro_f1,0.8882329277971667,0.8882329277971667,0.0,True
S2,late_stage,cnn_bilstm,0,62,weighted_f1,0.8759321284125379,0.8759321284125379,0.0,True
S2,late_stage,cnn_bilstm,0,62,balanced_accuracy,0.8815924219150025,0.8815924219150025,0.0,True
S2,late_stage,cnn_bilstm,0,62,quadratic_weighted_kappa,0.8728266269249876,0.8728266269249876,0.0,True
S2,late_stage,cnn_bilstm,0,62,ordinal_mae,0.125,0.125,0.0,True
S2,late_stage,cnn_bilstm,0,62,brier_score,0.1844103012088754,0.18441030120887544,5.551115123125783e-17,True
S2,late_stage,cnn_bilstm,0,62,pr_auc_macro,0.9576565759634188,0.9576565759634187,1.1102230246251565e-16,True
S2,late_stage,cnn_bilstm,0,62,ece_top_label_equal_width_10,0.0849579386413097,0.08495793864130972,2.7755575615628914e-17,True
S2,late_stage,cnn_bilstm,0,72,accuracy,0.796875,0.796875,0.0,True
S2,late_stage,cnn_bilstm,0,72,macro_f1,0.8187535734705547,0.8187535734705547,0.0,True
S2,late_stage,cnn_bilstm,0,72,weighted_f1,0.7960441680960548,0.7960441680960548,0.0,True
S2,late_stage,cnn_bilstm,0,72,balanced_accuracy,0.8261648745519713,0.8261648745519713,0.0,True
S2,late_stage,cnn_bilstm,0,72,quadratic_weighted_kappa,0.8110808356039964,0.8110808356039964,0.0,True
S2,late_stage,cnn_bilstm,0,72,ordinal_mae,0.203125,0.203125,0.0,True
S2,late_stage,cnn_bilstm,0,72,brier_score,0.2863573990121299,0.28635739901213,5.551115123125783e-17,True
S2,late_stage,cnn_bilstm,0,72,pr_auc_macro,0.9367131151889804,0.9367131151889803,1.1102230246251565e-16,True
S2,late_stage,cnn_bilstm,0,72,ece_top_label_equal_width_10,0.0327803762629628,0.03278037626296283,3.469446951953614e-17,True
S2,late_stage,cnn_bilstm,0,82,accuracy,0.859375,0.859375,0.0,True
S2,late_stage,cnn_bilstm,0,82,macro_f1,0.8766887742569395,0.8766887742569395,0.0,True
S2,late_stage,cnn_bilstm,0,82,weighted_f1,0.8608948968312454,0.8608948968312454,0.0,True
S2,late_stage,cnn_bilstm,0,82,balanced_accuracy,0.8759600614439323,0.8759600614439323,0.0,True
S2,late_stage,cnn_bilstm,0,82,quadratic_weighted_kappa,0.861671469740634,0.861671469740634,0.0,True
S2,late_stage,cnn_bilstm,0,82,ordinal_mae,0.140625,0.140625,0.0,True
S2,late_stage,cnn_bilstm,0,82,brier_score,0.1978728116117815,0.19787281161178147,2.7755575615628914e-17,True
S2,late_stage,cnn_bilstm,0,82,pr_auc_macro,0.9535462799647214,0.9535462799647214,0.0,True
S2,late_stage,cnn_bilstm,0,82,ece_top_label_equal_width_10,0.0409948593005538,0.04099485930055382,2.0816681711721685e-17,True
S2,late_stage,cnn_bilstm,1,42,accuracy,0.7301587301587301,0.7301587301587301,0.0,True
S2,late_stage,cnn_bilstm,1,42,macro_f1,0.7450891897700408,0.7450891897700408,0.0,True
S2,late_stage,cnn_bilstm,1,42,weighted_f1,0.7172269810567684,0.7172269810567684,0.0,True
S2,late_stage,cnn_bilstm,1,42,balanced_accuracy,0.7777777777777778,0.7777777777777778,0.0,True
S2,late_stage,cnn_bilstm,1,42,quadratic_weighted_kappa,0.7662082514734774,0.7662082514734774,0.0,True
S2,late_stage,cnn_bilstm,1,42,ordinal_mae,0.2698412698412698,0.2698412698412698,0.0,True
S2,late_stage,cnn_bilstm,1,42,brier_score,0.3151840928990303,0.3151840928990303,0.0,True
S2,late_stage,cnn_bilstm,1,42,pr_auc_macro,0.9107876224526368,0.9107876224526369,1.1102230246251565e-16,True
S2,late_stage,cnn_bilstm,1,42,ece_top_label_equal_width_10,0.1619536876678466,0.16195368766784668,8.326672684688674e-17,True
S2,late_stage,cnn_bilstm,1,52,accuracy,0.7619047619047619,0.7619047619047619,0.0,True
