domain,model,fold,seed,stage,ap,roc_auc,risk_f1,risk_recall,recall_at_20,n,prevalence,n_models,one_weight_all_stages
oulad,SVM,0,1201,20pct,0.7278014918514524,0.7690826324898694,0.6725608810299364,0.8508634222919937,0.37127158555729983,5963,0.4273016937782995,1,True
oulad,SVM,0,1201,35pct,0.795637763889705,0.8220330557127352,0.6912535268037082,0.7373172828890799,0.4346517626827171,5742,0.4050853361198189,1,True
oulad,SVM,0,1201,50pct,0.8531310039753764,0.8783665800070912,0.7441415590626494,0.7384907451352634,0.4897959183673469,5523,0.38149556400506973,1,True
oulad,SVM,0,1201,75pct,0.896813193455015,0.9214553878212117,0.7971195992485911,0.7270131353512279,0.5813820673900628,5167,0.3388813624927424,1,True
oulad,SVM,0,1201,100pct,0.9177510889260903,0.9368289175495566,0.8339100346020761,0.7489123679303915,0.6215040397762586,5025,0.3201990049751244,1,True
oulad,XGB,0,1201,20pct,0.7716015347975509,0.7946554700267312,0.6884431031421978,0.760989010989011,0.39481946624803765,5963,0.4273016937782995,1,True
oulad,XGB,0,1201,35pct,0.8081939948345492,0.8284856705886617,0.6959735460027232,0.7691315563198624,0.44282029234737746,5742,0.4050853361198189,1,True
oulad,XGB,0,1201,50pct,0.8600669159439851,0.8821289912403064,0.7398148148148148,0.7584242999525391,0.5002373042240151,5523,0.38149556400506973,1,True
oulad,XGB,0,1201,75pct,0.9022622886303062,0.9255301754634689,0.7984068627450981,0.7441462021701885,0.5825242718446602,5167,0.3388813624927424,1,True
oulad,XGB,0,1201,100pct,0.927689798218627,0.9467714357034422,0.8373770491803278,0.7936606587942822,0.6233685518955874,5025,0.3201990049751244,1,True
oulad,CatBoost,0,1201,20pct,0.7672088363634756,0.794047753125352,0.6821127673363577,0.826138147566719,0.3983516483516483,5963,0.4273016937782995,1,True
oulad,CatBoost,0,1201,35pct,0.8079433937426379,0.8309149347262692,0.6990086479645644,0.7123817712811694,0.4411006018916595,5742,0.4050853361198189,1,True
oulad,CatBoost,0,1201,50pct,0.8576252197660205,0.8827988060318621,0.7383406971035837,0.7138111058376839,0.4983388704318937,5523,0.38149556400506973,1,True
oulad,CatBoost,0,1201,75pct,0.9004139607835204,0.9247773436925303,0.7977758267486099,0.7784123358081096,0.5819531696173615,5167,0.3388813624927424,1,True
oulad,CatBoost,0,1201,100pct,0.922545688922282,0.9429802792547191,0.8348530901722391,0.7681789931634556,0.6208825357364823,5025,0.3201990049751244,1,True
oulad,MLP,0,1201,20pct,0.7645850859562587,0.7904445481312246,0.6837970540098199,0.8198587127158555,0.3920722135007849,5963,0.4273016937782995,1,True
oulad,MLP,0,1201,35pct,0.8079109363232644,0.8288086159713733,0.7016840417000801,0.7523645743766122,0.4411006018916595,5742,0.4050853361198189,1,True
oulad,MLP,0,1201,50pct,0.8553680034327794,0.8790765475625466,0.7371056584877316,0.6986236355007119,0.4959658281917418,5523,0.38149556400506973,1,True
oulad,MLP,0,1201,75pct,0.9015574765177045,0.9242834807008908,0.8013225127742711,0.7612792689891491,0.5802398629354655,5167,0.3388813624927424,1,True
oulad,MLP,0,1201,100pct,0.9263746014681791,0.9452252260775528,0.842211732973702,0.776258545680547,0.6233685518955874,5025,0.3201990049751244,1,True
oulad,LR,0,2026,20pct,0.7565228572241014,0.7891089040639344,0.685799601857996,0.8112244897959183,0.3881475667189953,5963,0.4273016937782995,1,True
oulad,LR,0,2026,35pct,0.8003065885332785,0.8265452294699367,0.6998173330627157,0.7411865864144453,0.4346517626827171,5742,0.4050853361198189,1,True
oulad,LR,0,2026,50pct,0.8530753301240185,0.8794108297422776,0.7434530706836616,0.7612719506407214,0.4897959183673469,5523,0.38149556400506973,1,True
oulad,LR,0,2026,75pct,0.8968732150771965,0.9217342515551501,0.7952706907280647,0.7298686464877213,0.579097658480868,5167,0.3388813624927424,1,True
oulad,LR,0,2026,100pct,0.9200839502658325,0.9390658590510346,0.8367972742759796,0.7632069608452455,0.6215040397762586,5025,0.3201990049751244,1,True
oulad,DT,0,2026,20pct,0.7150743414891092,0.7452627272330264,0.6545580349420516,0.7425431711145997,0.37558869701726844,5963,0.4273016937782995,1,True
oulad,DT,0,2026,35pct,0.7527981516845703,0.7776183747112874,0.6552955176517256,0.710232158211522,0.41917454858125536,5742,0.4050853361198189,1,True
oulad,DT,0,2026,50pct,0.8149628246540579,0.8495587086204233,0.7002758966641586,0.6625533934504034,0.4736592311343142,5523,0.38149556400506973,1,True
oulad,DT,0,2026,75pct,0.867907192371753,0.8993568579747673,0.7667673716012084,0.7247287264420331,0.5785265562535694,5167,0.3388813624927424,1,True
oulad,DT,0,2026,100pct,0.8891800178026801,0.9171995966773552,0.8017955801104972,0.7215661901802362,0.6208825357364823,5025,0.3201990049751244,1,True
oulad,RF,0,2026,20pct,0.7530395956961632,0.7768104516274354,0.667705088265836,0.7570643642072213,0.3881475667189953,5963,0.4273016937782995,1,True
oulad,RF,0,2026,35pct,0.7938941081915085,0.8146540180144624,0.6819595645412131,0.7540842648323302,0.4346517626827171,5742,0.4050853361198189,1,True
oulad,RF,0,2026,50pct,0.8525798350973095,0.8743651973070694,0.7302904564315352,0.7100142382534409,0.49691504508780254,5523,0.38149556400506973,1,True
oulad,RF,0,2026,75pct,0.8968740774586382,0.9181805779768537,0.7925,0.7241576242147344,0.5830953740719589,5167,0.3388813624927424,1,True
oulad,RF,0,2026,100pct,0.9225029015975039,0.9414072336083769,0.8300163132137031,0.7905531385954009,0.6215040397762586,5025,0.3201990049751244,1,True
oulad,SVM,0,2026,20pct,0.7278014918514524,0.7690826324898694,0.6725608810299364,0.8508634222919937,0.37127158555729983,5963,0.4273016937782995,1,True
oulad,SVM,0,2026,35pct,0.795637763889705,0.8220330557127352,0.6912535268037082,0.7373172828890799,0.4346517626827171,5742,0.4050853361198189,1,True
oulad,SVM,0,2026,50pct,0.8531310039753764,0.8783665800070912,0.7441415590626494,0.7384907451352634,0.4897959183673469,5523,0.38149556400506973,1,True
oulad,SVM,0,2026,75pct,0.896813193455015,0.9214553878212117,0.7971195992485911,0.7270131353512279,0.5813820673900628,5167,0.3388813624927424,1,True
oulad,SVM,0,2026,100pct,0.9177510889260903,0.9368289175495566,0.8339100346020761,0.7489123679303915,0.6215040397762586,5025,0.3201990049751244,1,True
oulad,XGB,0,2026,20pct,0.7717250077308706,0.7956157155958453,0.6829736211031175,0.8383045525902669,0.3944270015698587,5963,0.4273016937782995,1,True
oulad,XGB,0,2026,35pct,0.8095217937086516,0.8302877964402005,0.7002518891687658,0.7171109200343938,0.43852106620808257,5742,0.4050853361198189,1,True
oulad,XGB,0,2026,50pct,0.8602564094421731,0.8824910607998986,0.7431720172496407,0.7361177028951116,0.5002373042240151,5523,0.38149556400506973,1,True
oulad,XGB,0,2026,75pct,0.9022064128380325,0.9251752427853203,0.8014397120575885,0.7629925756710452,0.5819531696173615,5167,0.3388813624927424,1,True
oulad,XGB,0,2026,100pct,0.9271868711101443,0.9463807214395605,0.8347882314904623,0.8023617153511498,0.622747047855811,5025,0.3201990049751244,1,True
oulad,CatBoost,0,2026,20pct,0.7671699682551134,0.7940632678344455,0.6810059563203177,0.8076923076923077,0.39756671899529045,5963,0.4273016937782995,1,True
oulad,CatBoost,0,2026,35pct,0.807888834870683,0.8303653234689419,0.69865005192108,0.7231298366294067,0.4411006018916595,5742,0.4050853361198189,1,True
oulad,CatBoost,0,2026,50pct,0.8575858792838801,0.8834616739784527,0.7384916748285995,0.7157095396298054,0.4973896535358329,5523,0.38149556400506973,1,True
oulad,CatBoost,0,2026,75pct,0.9000597245046167,0.9244951362687364,0.7955321129382563,0.732153055396916,0.5819531696173615,5167,0.3388813624927424,1,True
oulad,CatBoost,0,2026,100pct,0.9227315408784225,0.943038317834546,0.8326639892904953,0.7731510254816656,0.6215040397762586,5025,0.3201990049751244,1,True
oulad,MLP,0,2026,20pct,0.7669107244831792,0.7920592271146549,0.6839740389415876,0.8065149136577708,0.3944270015698587,5963,0.4273016937782995,1,True
oulad,MLP,0,2026,35pct,0.8075106352717762,0.827756715149587,0.7005999612928199,0.7781599312123818,0.43981083404987104,5742,0.4050853361198189,1,True
oulad,MLP,0,2026,50pct,0.8554815235376663,0.8780297969631728,0.7361111111111112,0.7294731846226863,0.4978642619838633,5523,0.38149556400506973,1,True
oulad,MLP,0,2026,75pct,0.8996551896189369,0.9224793928394213,0.795638629283489,0.7292975442604226,0.5785265562535694,5167,0.3388813624927424,1,True
oulad,MLP,0,2026,100pct,0.9257325481408405,0.9449144740576645,0.8339823008849557,0.7321317588564326,0.6233685518955874,5025,0.3201990049751244,1,True
oulad,LR,1,42,20pct,0.7628520243422937,0.7911566631740357,0.6833907197901296,0.8217665615141956,0.39313880126182965,5914,0.4288129861345959,1,True
oulad,LR,1,42,35pct,0.8025046112722346,0.8301974654973343,0.7069182389937106,0.7420774647887324,0.44058098591549294,5651,0.40205273402937536,1,True
oulad,LR,1,42,50pct,0.8469874554928586,0.8735860639791099,0.7357142857142858,0.7023867510959572,0.4943984413054067,5433,0.3778759433094055,1,True
oulad,LR,1,42,75pct,0.886898787267237,0.9111204384294618,0.7807103290974259,0.6908881199538639,0.5784313725490197,5114,0.33906922174423154,1,True
oulad,LR,1,42,100pct,0.9167406249240625,0.932771578438357,0.8306934178106301,0.7361197754210854,0.6200873362445415,4983,0.3216937587798515,1,True
oulad,DT,1,42,20pct,0.7195591600492645,0.7499490463436637,0.656745079212674,0.8091482649842271,0.3698738170347003,5914,0.4288129861345959,1,True
oulad,DT,1,42,35pct,0.7614634888441867,0.786236200496855,0.6614293926039471,0.7596830985915493,0.4295774647887324,5651,0.40205273402937536,1,True
oulad,DT,1,42,50pct,0.8115676703915217,0.8381864323244667,0.6942959001782532,0.7588894301022894,0.4953726254262055,5433,0.3778759433094055,1,True
oulad,DT,1,42,75pct,0.8599905487628734,0.8887707049405213,0.7732919254658385,0.7179930795847751,0.5749711649365629,5114,0.33906922174423154,1,True
oulad,DT,1,42,100pct,0.8907237177127314,0.914035167049947,0.8047058823529412,0.7467248908296943,0.6188396756082346,4983,0.3216937587798515,1,True
oulad,RF,1,42,20pct,0.7614554400971241,0.7865574098873207,0.6754235674852466,0.6995268138801262,0.3907728706624606,5914,0.4288129861345959,1,True
oulad,RF,1,42,35pct,0.8034332792330615,0.826148143671142,0.7038772901576481,0.727112676056338,0.4414612676056338,5651,0.40205273402937536,1,True
oulad,RF,1,42,50pct,0.8485628984188044,0.8707149589142171,0.7311271975180972,0.6887481734047735,0.4978080857282026,5433,0.3778759433094055,1,True
oulad,RF,1,42,75pct,0.8932241587773441,0.9140184476157327,0.7911471321695761,0.7318339100346021,0.580161476355248,5114,0.33906922174423154,1,True
oulad,RF,1,42,100pct,0.9210850208379882,0.9382987519702334,0.8363759296822177,0.7716781035558328,0.6219588271990019,4983,0.3216937587798515,1,True
oulad,SVM,1,42,20pct,0.7461442993351741,0.7784450975228467,0.6778662971943193,0.7716876971608833,0.3805205047318612,5914,0.4288129861345959,1,True
oulad,SVM,1,42,35pct,0.800944761578996,0.8279579444706118,0.7040773434216057,0.7372359154929577,0.4410211267605634,5651,0.40205273402937536,1,True
oulad,SVM,1,42,50pct,0.8424983692277926,0.8706362748121526,0.7319148936170212,0.7121285923039454,0.4909887968826108,5433,0.3778759433094055,1,True
oulad,SVM,1,42,75pct,0.8867670116592116,0.9113547019921786,0.7798045602605863,0.6903114186851211,0.5778546712802768,5114,0.33906922174423154,1,True
